need_id,column_name,display_text
N17,npiq_anxiety_2,不安(落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す)　中等度
N17,npiq_anxiety_3,不安(落ち着かない、息苦しさ、ため息、リラックスできない、過度に緊張している等の神経質さを示す)　重度
N17,npiq_euphoria_1,多幸(過度に機嫌がよかったり、幸せそうであることがある)　軽度
N17,npiq_euphoria_2,多幸(過度に機嫌がよかったり、幸せそうであることがある)　中等度
N17,npiq_euphoria_3,多幸(過度に機嫌がよかったり、幸せそうであることがある)　重度
N17,npiq_apathy_1,無関心(自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる)　軽度
N17,npiq_apathy_2,無関心(自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる)　中等度
N17,npiq_apathy_3,無関心(自身の日常生活や、他人の活動や計画に関心がなくなってきているように見受けられる)　重度
N17,npiq_disinhibition_1,脱抑制(知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）)　軽度
N17,npiq_disinhibition_2,脱抑制(知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）)　中等度
N17,npiq_disinhibition_3,脱抑制(知らない人にあたかも知人のように話しかけたり、他人の感情を傷つけることを言ったりする（暴言）)　重度
N17,npiq_irritability_1,易刺激性(気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）)　軽度
N17,npiq_irritability_2,易刺激性(気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）)　中等度
N17,npiq_irritability_3,易刺激性(気難しく怒りっぽい、計画が遅れたり待たされたりすることが、我慢できなくなったりする（暴行）)　重度
N17,npiq_abnormal_behavior_1,異常行動(部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為)　軽度
N17,npiq_abnormal_behavior_2,異常行動(部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為)　中等度
N17,npiq_abnormal_behavior_3,異常行動(部屋の中を行ったり来たり(徘徊)、ボタンやヒモをいじるなど、同じ行為をくり返す、不潔行為)　重度
N17,npiq_night_behavior_1,夜間行動(夜になると出歩く)　軽度
N17,npiq_night_behavior_2,夜間行動(夜になると出歩く)　中等度
N17,npiq_night_behavior_3,夜間行動(夜になると出歩く)　重度
N17,npiq_eating_behavior_1,食の行動(過食･拒食･異食行動)　軽度
N17,npiq_eating_behavior_2,食の行動(過食･拒食･異食行動)　中等度
N17,npiq_eating_behavior_3,食の行動(過食･拒食･異食行動)　重度
N17,yes_no_select_1,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ
N17,no_reason_a,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院が必要だが、定期に受診しないことがある、予約できない）
N17,no_reason_b,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（通院中だが1人で通院できない、付き添えば受診できる）
N17,no_reason_c,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療の必要があるが、症状が強く付き添っても通院できる状況にない）
N17,no_reason_d,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（治療や通院は不必要と思い受診を拒否する）
N17,no_reason_e,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（同じ疾患で複数の医療機関に受診している、受診先が一貫しない）
N17,no_reason_f,定期に通院中又は往診(訪問診療)を利用し、セルフコントロールができていますか？　いいえ（在宅医療・訪問看護資源が不十分・治療計画が不十分）
N18,urination_status_1,尿の状態　問題あり(血が混じっている・濁っている・フワフワ浮いているものがある・強い尿臭あり)
N18,defecation_status_a,便の状態　問題あり　コロコロ便
N18,defecation_status_b,便の状態　問題あり　凸凹した硬い便
N18,defecation_status_c,便の状態　問題あり　軟らかすぎていない状態
N18,defecation_status_d,便の状態　問題あり　水様便
N18,defecation_status_e,便の状態　問題あり　色がついている便（あざやかな赤色、白色、黒色、鉛色、黄色、赤褐色）
N18,frailty_exist_1,高齢による衰弱　あり
N18,dementia_exist_1,認知症　あり
N18,cancer_exist_1,悪性新生物（がん）　あり
N18,circulatory_exist_1,脳血管・循環器疾患　あり
N18,bone_exist_1,骨折・転倒・関節疾患、足・足趾・爪・下肢の循環等の状態　あり
N18,leg_circulation_exist_1,その他の疾患　あり
N18,dementia_detail_1,認知症　①アルツハイマー
N18,dementia_detail_2,認知症　②血管型
N18,dementia_detail_3,認知症　③レビー小体型
N18,dementia_detail_4,認知症　④軽度認知障害
N18,dementia_other,認知症　その他（記述）
N18,cancer_detail_1,悪性新生物　①大腸
N18,cancer_detail_2,悪性新生物　②胃
N18,cancer_detail_3,悪性新生物　③気管・気管支・肺
N18,cancer_detail_4,悪性新生物　④乳房
N18,cancer_detail_5,悪性新生物　⑤前立腺
N18,cancer_detail_6,悪性新生物　⑥子宮
N18,cancer_detail_7,悪性新生物　⑦肝
N18,cancer_other,悪性新生物　その他（記述）
N18,circulatory_freewrite_input,脳血管・循環器疾患　詳細（記述）
N18,bone_detail_1,骨折・関節等　①脊椎障害
N18,bone_detail_2,骨折・関節等　②関節リュウマチ
N18,bone_detail_3,骨折・関節等　③関節症・関節炎
N18,bone_detail_4,骨折・関節等　④腰痛・坐骨神経痛
N18,bone_detail_5,骨折・関節等　⑤骨折・転倒
N18,bone_detail_6,骨折・関節等　⑥足の巻き爪・爪肥厚・爪白癬等
N18,bone_detail_7,骨折・関節等　⑦その他病名
N18,bone_other,骨折・関節等　その他（記述）
N18,leg_circulation_freewrite_input,その他の疾患　詳細（記述） 
N18,doctor_diagnosis_note,主治医の診断名・治療方針・生活指導の状況（記述） 
N18,strange_feeling_1,何かが変だ　いつもと表情が違う・視線が違う・声の調子が違う・体の動き、動作が普段と違う等
N18,vital_respiration_1,呼吸数　平均値より頻回・少ない回数
N18,vital_spo2_1,SpO2　平均値より高値・低値
N18,vital_temp_1,体温　高値・低値（悪寒・戦慄）
N18,vital_bp_1,血圧　平均値より高値・低値
N18,vital_pulse_1,脈拍　50以下・91以上
N18,consciousness_level_1,意識レベル　覚醒だが（多弁、不要な言動、表情の変化）
N18,consciousness_level_2,意識レベル　意識なし
N18,skin_changes_1,皮膚の変化　冷汗・湿潤・末梢冷汗・チアノーゼ
N18,dyspnea_grade_1,呼吸（グレード分類）　平坦な道を早足で歩く、あるいは穏やかな上り坂を歩く時に息切れがある
N18,dyspnea_grade_2,呼吸（グレード分類）　息切れがあるので、同年代の人よりも平坦な道を歩くのがおそい、あるいは平坦な道を自分のペースで歩いているとき、息切れのために立ち止まることがある
N18,dyspnea_grade_3,呼吸（グレード分類）　平坦な道を約90ｍ、あるいは数分歩くと息切れのために立ち止まる
N18,dyspnea_grade_4,呼吸（グレード分類）　息切れがひどく家から出られない、あるいは衣服の着替えをするときにも息切れがある、寝ている時にある
N18,nyha_class_II,NYHA心機能分類　心疾患を有し、そのために身体活動が軽度から中等度制限がある。安静時には無症状。日常的な身体活動で疲労・動悸・呼吸困難・狭心症状を生じる
N18,nyha_class_III,NYHA心機能分類　心疾患を有し、身体活動が高度に制限される。安静時には無症状。日常的な身体活動以下の労作で疲労・動悸・呼吸困難・狭心症状を生じる
N18,nyha_class_IV,NYHA心機能分類　心疾患を有し、いかなる身体活動も制限される。心不全症状狭心痛が安静時にも存在する。わずかな労作でこれらの症状は増悪する
N18,pain_image_front,痛み 前面あり
N18,pain_image_back,痛み 背面あり
N19,skin_condition_1,創傷　傷が治るために盛り上がった肉のかたまりができている
N19,skin_condition_2,創傷　盛り上がった新しい肉のかたまりができはじめたばかり
N19,skin_condition_3,創傷　治療はしていない、放置状態である
N19,nutrition_exist_1,栄養　あり
N19,injection_exist_1,注射　あり
N19,catheter_exist_1,カテーテル　あり
N19,tracheotomy_exist_1,気管切開　あり
N19,respiration_exist_1,呼吸　あり
N19,dialysis_exist_1,透析　あり
N19,stoma_exist_1,ストーマ　あり
N19,wound_exist_1,創傷処置　あり
N19,pain_management_exist_1,疼痛管理　あり
N19,self_measurement_exist_1,自己測定　あり
N19,oral_care_exist_1, 	口腔･う歯･歯肉　あり
N19,drug_management_exist_1,薬剤管理　あり
N19,rehab_equipment_exist_1,リハビリ機器使用　あり
N19,rehab_aids_exist_1,リハビリ補助具　あり
N19,wound_depth_d1,褥瘡深さ　損傷する危険
N19,wound_depth_d2,褥瘡深さ　真皮までの損傷
N19,wound_depth_d3,褥瘡深さ　皮下組織までの損傷
N19,wound_depth_d4,褥瘡深さ　皮下組織を超える損傷
N19,wound_depth_d5,褥瘡深さ　関節腔、体腔に至る損傷
N19,wound_depth_dti,褥瘡深さ　深部損傷疑い(DTI)
N19,wound_depth_du,褥瘡深さ　壊死組織で覆われ深さの判定が不能
N19,wound_exudate_e1,褥瘡滲出液　少量・毎日のドレッシング交換をしない
N19,wound_exudate_e3,褥瘡滲出液　中等量・1日1回のドレッシング交換を必要とする
N19,wound_exudate_e6,褥瘡滲出液　多量・1日2回以上のドレッシング交換を必要とする
N19,wound_size_s3,褥瘡大きさ　4未満（長径cm×短径（長径と直行する最長径）cm）
N19,wound_size_s6,褥瘡大きさ　4以上16未満
N19,wound_size_s8,褥瘡大きさ　16以上36未満
N19,wound_size_s9,褥瘡大きさ　36以上64未満
N19,wound_size_s12,褥瘡大きさ　64以上100未満
N19,wound_size_s15,褥瘡大きさ　100以上
N19,wound_infection_i1,褥瘡炎症・感染　局所の炎症兆候あり（創周囲の発赤・腫脹・熱感・疼痛）
N19,wound_infection_i3,褥瘡炎症・感染　臨床的定着疑い（創面にぬめりがあり、浸出液が多い。肉芽があれば、浮腫性で脆弱など）※5
N19,wound_infection_i3c,褥瘡炎症・感染　局所の明らかな感染徴候あり（炎症兆候、膿、悪臭など）
N19,wound_infection_i9,褥瘡炎症・感染　全身的影響あり
N19,wound_granulation_g1,褥瘡肉芽組織　良性肉芽が創面の90%以上を占める
N19,wound_granulation_g3,褥瘡肉芽組織　良性肉芽が創面の50%以上90%未満を占める
N19,wound_granulation_g4,褥瘡肉芽組織　良性肉芽が創面の10%以上50%未満を占める
N19,wound_granulation_g5,褥瘡肉芽組織　良性肉芽が創面の10%未満を占める
N19,wound_granulation_g6,褥瘡肉芽組織　良性肉芽が全く形成されていない
N19,wound_necrosis_n3,褥瘡壊死組織　柔らかい壊死組織あり
N19,wound_necrosis_n6,褥瘡壊死組織　硬く厚い密着した壊死組織あり
N19,wound_pocket_p6,褥瘡ポケット　4未満
N19,wound_pocket_p6_4to16,褥瘡ポケット　4以上16未満
N19,wound_pocket_p12,褥瘡ポケット　16以上36未満
N19,wound_pocket_p24,褥瘡ポケット　36以上
N20,induction_consultation_1,1.医師が余命６ケ月以内またはエンドオブライフ期と判断されましたか はい
N20,body_activity_1,①身体活動（0:問題なく活動～10:これ以上耐えられない）　1
N20,body_activity_2,①身体活動（0:問題なく活動～10:これ以上耐えられない）　2
N20,body_activity_3,①身体活動（0:問題なく活動～10:これ以上耐えられない）　3
N20,body_activity_4,①身体活動（0:問題なく活動～10:これ以上耐えられない）　4
N20,body_activity_5,①身体活動（0:問題なく活動～10:これ以上耐えられない）　5
N20,body_activity_6,①身体活動（0:問題なく活動～10:これ以上耐えられない）　6
N20,body_activity_7,①身体活動（0:問題なく活動～10:これ以上耐えられない）　7
N20,body_activity_8,①身体活動（0:問題なく活動～10:これ以上耐えられない）　8
N20,body_activity_9,①身体活動（0:問題なく活動～10:これ以上耐えられない）　9
N20,body_activity_10,①身体活動（0:問題なく活動～10:これ以上耐えられない）　10
N20,pain_1,②痛み（0:問題なく活動～10:これ以上耐えられない）　1
N20,pain_2,②痛み（0:問題なく活動～10:これ以上耐えられない）　2
N20,pain_3,②痛み（0:問題なく活動～10:これ以上耐えられない）　3
N20,pain_4,②痛み（0:問題なく活動～10:これ以上耐えられない）　4
N20,pain_5,②痛み（0:問題なく活動～10:これ以上耐えられない）　5
N20,pain_6,②痛み（0:問題なく活動～10:これ以上耐えられない）　6
N20,pain_7,②痛み（0:問題なく活動～10:これ以上耐えられない）　7
N20,pain_8,②痛み（0:問題なく活動～10:これ以上耐えられない）　8
N20,pain_9,②痛み（0:問題なく活動～10:これ以上耐えられない）　9
N20,pain_10,②痛み（0:問題なく活動～10:これ以上耐えられない）　10
N20,numbness_1,③しびれ（0:問題なく活動～10:これ以上耐えられない）　1
N20,numbness_2,③しびれ（0:問題なく活動～10:これ以上耐えられない）　2
N20,numbness_3,③しびれ（0:問題なく活動～10:これ以上耐えられない）　3
N20,numbness_4,③しびれ（0:問題なく活動～10:これ以上耐えられない）　4
N20,numbness_5,③しびれ（0:問題なく活動～10:これ以上耐えられない）　5
N20,numbness_6,③しびれ（0:問題なく活動～10:これ以上耐えられない）　6
N20,numbness_7,③しびれ（0:問題なく活動～10:これ以上耐えられない）　7
N20,numbness_8,③しびれ（0:問題なく活動～10:これ以上耐えられない）　8
N20,numbness_9,③しびれ（0:問題なく活動～10:これ以上耐えられない）　9
N20,numbness_10,③しびれ（0:問題なく活動～10:これ以上耐えられない）　10
N20,drowsiness_1,④眠け（0:問題なく活動～10:これ以上耐えられない）　1
N20,drowsiness_2,④眠け（0:問題なく活動～10:これ以上耐えられない）　2
N20,drowsiness_3,④眠け（0:問題なく活動～10:これ以上耐えられない）　3
N20,drowsiness_4,④眠け（0:問題なく活動～10:これ以上耐えられない）　4
N20,drowsiness_5,④眠け（0:問題なく活動～10:これ以上耐えられない）　5
N20,drowsiness_6,④眠け（0:問題なく活動～10:これ以上耐えられない）　6
N20,drowsiness_7,④眠け（0:問題なく活動～10:これ以上耐えられない）　7
N20,drowsiness_8,④眠け（0:問題なく活動～10:これ以上耐えられない）　8
N20,drowsiness_9,④眠け（0:問題なく活動～10:これ以上耐えられない）　9
N20,drowsiness_10,④眠け（0:問題なく活動～10:これ以上耐えられない）　10
N20,fatigue_score_1,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　1
N20,fatigue_score_2,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　2
N20,fatigue_score_3,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　3
N20,fatigue_score_4,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　4
N20,fatigue_score_5,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　5
N20,fatigue_score_6,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　6
N20,fatigue_score_7,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　7
N20,fatigue_score_8,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　8
N20,fatigue_score_9,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　9
N20,fatigue_score_10,⑤だるさ（0:問題なく活動～10:これ以上耐えられない）　10
N20,shortness_of_breath_1,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　1
N20,shortness_of_breath_2,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　2
N20,shortness_of_breath_3,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　3
N20,shortness_of_breath_4,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　4
N20,shortness_of_breath_5,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　5
N20,shortness_of_breath_6,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　6
N20,shortness_of_breath_7,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　7
N20,shortness_of_breath_8,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　8
N20,shortness_of_breath_9,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　9
N20,shortness_of_breath_10,⑥息切れ（0:問題なく活動～10:これ以上耐えられない）　10
N20,loss_of_appetite_1,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　1
N20,loss_of_appetite_2,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　2
N20,loss_of_appetite_3,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　3
N20,loss_of_appetite_4,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　4
N20,loss_of_appetite_5,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　5
N20,loss_of_appetite_6,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　6
N20,loss_of_appetite_7,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　7
N20,loss_of_appetite_8,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　8
N20,loss_of_appetite_9,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　9
N20,loss_of_appetite_10,⑦食欲不振（0:問題なく活動～10:これ以上耐えられない）　10
N20,nausea_1,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　1
N20,nausea_2,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　2
N20,nausea_3,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　3
N20,nausea_4,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　4
N20,nausea_5,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　5
N20,nausea_6,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　6
N20,nausea_7,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　7
N20,nausea_8,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　8
N20,nausea_9,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　9
N20,nausea_10,⑧吐き気（0:問題なく活動～10:これ以上耐えられない）　10
N20,sleep_1,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　1
N20,sleep_2,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　2
N20,sleep_3,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　3
N20,sleep_4,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　4
N20,sleep_5,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　5
N20,sleep_6,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　6
N20,sleep_7,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　7
N20,sleep_8,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　8
N20,sleep_9,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　9
N20,sleep_10,⑨睡眠（0:問題なく活動～10:これ以上耐えられない）　10
N20,emotional_distress_1,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　1
N20,emotional_distress_2,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　2
N20,emotional_distress_3,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　3
N20,emotional_distress_4,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　4
N20,emotional_distress_5,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　5
N20,emotional_distress_6,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　6
N20,emotional_distress_7,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　7
N20,emotional_distress_8,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　8
N20,emotional_distress_9,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　9
N20,emotional_distress_10,⑩気持ちのつらさ（0:問題なく活動～10:これ以上耐えられない）　10
N20,emergency_transport_wish_b,最期を迎えるときに救急搬送を希望しますか？　施設で充分頑張ったので、最後は自宅で過ごしたい（救急搬送なし）
N20,emergency_transport_wish_c,最期を迎えるときに救急搬送を希望しますか？　ホスピス・緩和ケア病棟に搬送してほしい
N20,emergency_transport_wish_d,最期を迎えるときに救急搬送を希望しますか？　老人ホーム（有料）・看護小規模多機能型居宅介護に搬送
N20,emergency_transport_wish_e,最期を迎えるときに救急搬送を希望しますか？　病院に搬送して欲しい
N20,emergency_transport_wish_f,最期を迎えるときに救急搬送を希望しますか？　まだ決まっていない
N20,acceptance_individual_1,①本人:終末期の受入れ あり
N21,room_cleanliness_1b,居室の清潔　掃除はされず、ごみが散らかっている
N21,room_cleanliness_2a,居室の清潔　室内は汚く、ごみや排泄物で不衛生な状態
N21,physical_activity_1,1年以内のり患　あり
N21,disease_type_a,1年以内のり患　肺炎
N21,disease_type_b,1年以内のり患　鼻咽炎（水痘・たむし・カンジダ・毛包炎・毛嚢炎など）
N21,disease_type_c,1年以内のり患　インフルエンザ
N21,disease_type_d,1年以内のり患　新型コロナ        
N21,disease_type_e,1年以内のり患　エイズ
N21,disease_type_f,1年以内のり患　ウイルス性肝炎
N21,disease_type_g,1年以内のり患　動物（ヒトやペンダー）に咬まれた
N21,disease_type_h,1年以内のり患　虫刺咬
N21,disease_type_i,1年以内のり患　蜂毒
N21,disease_type_j,1年以内のり患　その他
N21,infection_control_2,感染対策　自身の感染症に理解はあるが、他人への感染には心がけない
N21,infection_control_3,感染対策　ケア提供者からの治療や感染管理を受け取るが、自分から治療や予防管理はしない
N21,infection_control_4,感染対策　治療計画や感染ガイドラインに従うことを拒否している、できない状態
N21,vital_respiration_1,呼吸数　平均値より頻回・少ない回数
N21,vital_bp_1,血圧　平均値より高値・低値
N21,vital_pulse_1,脈拍　50以下・91以上
N22,life_prolongation_palliative_care,緩和ケアを希望
N22,life_prolongation_no_prolongation,延命処置を望まない
N22,med_have_1,薬　あり（風邪・ｲﾝﾌﾙｴﾝｻﾞ･ｺﾛﾅ）　
N22,med_have_2,薬　あり（熱と痛みの薬）　
N22,med_have_3,薬　あり（花粉症/呼吸器の薬）　
N22,med_have_4,薬　あり（皮膚の薬）　
N22,med_have_5,薬　あり（胃腸の薬）　
N22,med_have_6,薬　あり（肝・胆・膵の薬）　
N22,med_have_7,薬　あり（血圧と脳卒中）　
N22,med_have_8,薬　あり（心臓の薬）　
N22,med_have_9,薬　あり（腎臓・泌尿・痔）　
N22,med_have_10,薬　あり（脳に働く薬）　
N22,med_have_11,薬　あり（心の薬）　
N22,med_have_12,薬　あり（脂質異常の薬）　
N22,med_have_13,薬　あり（糖尿病の薬）　
N22,med_have_14,薬　あり（痛風と甲状腺）　
N22,med_have_15,薬　あり（骨の薬）　
N22,med_have_16,薬　あり（血液と血管）　
N22,med_have_17,薬　あり（膠原病とリュウマチ）　
N22,med_have_18,薬　あり（眼の薬）　
N22,med_have_19,薬　あり（耳と鼻の薬）　
N22,med_have_20,薬　あり（細菌感染症薬）　
N22,med_have_21,薬　あり（女性の薬）　
N22,med_have_22,薬　あり（ﾋﾞﾀﾐﾝ･ﾐﾈﾗﾙ･栄養）　
N22,med_have_23,薬　あり（漢方薬）　
N22,med_have_24,薬　あり（その他(売薬・塗布薬含む)）　
N22,side_effect_1,副作用 あり
N22,medicine_usage_1,薬の飲み方　自分で管理し使用できない
N22,medicine_detail_a,薬の飲み方　薬の飲み方を自己判断でやめたり、薬をためている、複数受診や売薬が多数ある
N22,medicine_detail_b,薬の飲み方　薬剤数が5剤以上に調整されるよう医師・薬剤師に提案されていない（ポリファーマシー）
N22,medicine_detail_c,薬の飲み方　服用や使用に不安や抵抗感・疑問などあるが、医師・薬剤師に相談していない
N22,medicine_detail_d,薬の飲み方　拘縮・変形・嚥下困難で、1人では使用ができない
N22,medicine_detail_e,薬の飲み方　一包化したり、飲みにくい薬や塗布薬を、負担にならない様に調整されていない
N22,medicine_detail_f,薬の飲み方　症状により飲み分ける緩下剤・睡眠剤・鎮痛剤などが別分包されていない
N22,medicine_detail_g,薬の飲み方　服用することを忘れる、薬カレンダーやケースを使用しているが正確に使用できていない・誤薬がある
N22,medicine_detail_h,薬の飲み方　売薬を飲んだり、つけたりし症状が改善しなくても受診していない、長期連用･過剰摂取が心配される
N22,drug_abuse_1,薬物乱用/向精神薬過剰服用 あり
N23,fall_count,①転倒・転落  あり
N23,fall_anxiety_1,②転倒の不安　あり
N23,fall_anxiety_2,②転倒の不安　不安ありで閉じこもっている
N23,fracture_1,骨折の有無　あり
N23,fracture_cause_fall	0, ①転倒による
N23,fracture_cause_other,②非転倒性
N23,fracture_count,a. 40歳以降の過去の骨折
N23,height_decrease,b. 25歳以降の身長に比べ低くなった
N23,back_curved,c. 背中や腰が曲がってきた
N23,back_pain,d. 背中や腰に痛みを感じる
N23,drug_abuse_1,薬物乱用/向精神薬過剰服用 あり
N23,choking_risk_1,	体温調節機能（温度）･皮膚感覚の低下　あり
N23,abuse_evaluation_1,虐待総合評価　あり
N23,kodokushi_feeling_2,孤立死　感じる
N23,kodokushi_feeling_3,孤立死　とても感じる
N23,fire_water_negligence_1,火や水道の不始末　あり
N23,news_risk_1,NEWS評価（バイタル評価）　中リスク（合計5～6点・もしくはredscoreが一つでもある場合）
N23,news_risk_2,NEWS評価（バイタル評価）　高リスク（合計7点以上・もしくはredscoreが一つでもある場合）
N23,dehydration_prevention_1,熱中症・脱水予防　食事をきちんととらない・こまめな補水不足・運動・入浴前後の水分不足・発熱・過度の発汗・おう吐・下痢状態が複数状態認められる
N23,abnormal_behavior_severity_1,特異行動の重症度評価　軽度（1~5点）
N23,abnormal_behavior_severity_2,特異行動の重症度評価　中等度（6~14点）
N23,abnormal_behavior_severity_3,特異行動の重症度評価　重度（15点以上）
